Plot	Analyser	Subplot number	Position length (cm)	Position width (cm)	Permafrost	Soil type	Total cover (%)	Vegetation height 1 (cm)	Vegetation height 2 (cm)	Vegetation height 3 (cm)	Vegetation height 4 (cm)	Biomass	Carbon (%)	Nitrogen (%)	pH	Soil depth (cm)	Soil temperature 1	Soil temperature 2	Soil temperature 3	Soil compaction 1	Soil compaction 2	Soil compaction 3	Moisture	Topography	Stress condition	Images	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - MS-65-04 - 18-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	1348	-327	false	Lífræn jörð	100	12	30	19	17					115							Deiglendi	Jafnlendi				nna.stella	23-05-2024 13:54		
13098 - Vöktun náttúruverndarsvæða - MS-65-04 - 18-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1398	-365	false	Lífræn jörð	100	22	26	22	25					115							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:16		
13098 - Vöktun náttúruverndarsvæða - MS-65-04 - 18-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2396	-57	false	Lífræn jörð	100	27	25	28	34					115							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:20		
13098 - Vöktun náttúruverndarsvæða - MS-65-04 - 18-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	2901	-138	false	Lífræn jörð	100	11	16	20	20					115							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:24		
13098 - Vöktun náttúruverndarsvæða - MS-65-04 - 18-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3488	-419	false	Lífræn jörð	100	13	21	23	7					115							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:27		
13098 - Vöktun náttúruverndarsvæða - MS-65-04 - 18-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:30		
13098 - Vöktun náttúruverndarsvæða - EY-127-02 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	227	347	false	Lífræn jörð	100	10	16	6	6					100							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:35		
13098 - Vöktun náttúruverndarsvæða - EY-127-02 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	1256	387	false	Lífræn jörð	100	7	10	7	5					95							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:38		
13098 - Vöktun náttúruverndarsvæða - EY-127-02 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1792	40	false	Lífræn jörð	100	9	9	7	8					100							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:40		
13098 - Vöktun náttúruverndarsvæða - EY-127-02 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2133	275	false	Lífræn jörð	100	10	5	7	6					80							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:44		
13098 - Vöktun náttúruverndarsvæða - EY-127-02 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	2736	-279	false	Lífræn jörð	100	9	6	5	6					56							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:46		
13098 - Vöktun náttúruverndarsvæða - EY-127-02 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3493	-105	false	Lífræn jörð	100	10	9	9	8					60							Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:49		
13098 - Vöktun náttúruverndarsvæða - EY-127-02 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Deiglendi	Jafnlendi				nna.stella	23-05-2024 14:52		
13098 - Vöktun náttúruverndarsvæða - EY-127-04 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	177	54	false	Lífræn jörð	90	13	9	10	8					115							Flói	Jafnlendi				nna.stella	23-05-2024 14:57		
13098 - Vöktun náttúruverndarsvæða - EY-127-04 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	563	-334	false	Lífræn jörð	100	17	18	19	16					115							Flói	Jafnlendi				nna.stella	23-05-2024 14:59		
13098 - Vöktun náttúruverndarsvæða - EY-127-04 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1056	33	false	Lífræn jörð	90	25	23	0	8					115							Flói	Jafnlendi				nna.stella	23-05-2024 15:01		
13098 - Vöktun náttúruverndarsvæða - EY-127-04 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2603	-447	false	Lífræn jörð	90	22	23	22	25					115							Flói	Jafnlendi				nna.stella	23-05-2024 15:02		
13098 - Vöktun náttúruverndarsvæða - EY-127-04 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	2789	-461	false	Lífræn jörð	100	24	29	19	25					115							Flói	Jafnlendi				nna.stella	23-05-2024 15:03		
13098 - Vöktun náttúruverndarsvæða - EY-127-04 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3534	3	false	Lífræn jörð	100	13	17	17	16					115							Flói	Jafnlendi				nna.stella	23-05-2024 15:04		
13098 - Vöktun náttúruverndarsvæða - EY-127-04 - 11-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Flói	Jafnlendi				nna.stella	23-05-2024 15:06		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-02-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	450	320	false	Lífræn jörð	100	37	38	16	24					115							Deiglendi	Hlíð				nna.stella	24-05-2024 09:24		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-02-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	1060	-280	false	Lífræn jörð	100	30	27	35	35					115							Deiglendi	Toppur				nna.stella	24-05-2024 09:27		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-02-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1950	130	false	Lífræn jörð	100	33	3	20	23					115							Deiglendi	Toppur				nna.stella	24-05-2024 09:29		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-02-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	1960	30	false	Lífræn jörð	100	18	18	3	28					115							Mýri	Jafnlendi				nna.stella	24-05-2024 09:32		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-02-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	2220	110	false	Lífræn jörð	100	10	19	19	25					115							Deiglendi	Hlíð				nna.stella	24-05-2024 09:36		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-02-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3570	410	false	Lífræn jörð	100	32	28	21	22					115							Mýri	Hlíð				nna.stella	24-05-2024 09:38		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-02-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Mýri	Hlíð				nna.stella	24-05-2024 09:41		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-01-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	780	-240	false	Lífræn jörð	100	55	44	43	42					115							Mýri	Jafnlendi				nna.stella	24-05-2024 10:15		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-01-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	910	380	false	Lífræn jörð	100	31	14	45	15					115							Flói	Jafnlendi				nna.stella	24-05-2024 10:18		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-01-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1880	-230	false	Lífræn jörð	100	15	16	42	50					115							Mýri	Jafnlendi				nna.stella	24-05-2024 10:21		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-01-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2300	-250	false	Lífræn jörð	100	49	24	30	27					115							Mýri	Jafnlendi				nna.stella	24-05-2024 10:24		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-01-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	2630	140	false	Lífræn jörð	100	27	53	43	26					115							Mýri	Jafnlendi				nna.stella	24-05-2024 10:28		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-01-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3270	-350	false	Lífræn jörð	100	17	31	40	17					115							Mýri	Jafnlendi				nna.stella	24-05-2024 10:35		
13098 - Vöktun náttúruverndarsvæða - TH-MYV-01-2022 - 13-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Mýri	Jafnlendi				nna.stella	24-05-2024 10:38		
13098 - Vöktun náttúruverndarsvæða - TH-40-02 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	294	-310	false	Lífræn jörð	100	48	52	50	45					115							Flói	Jafnlendi				nna.stella	24-05-2024 10:50		
13098 - Vöktun náttúruverndarsvæða - TH-40-02 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	1256	-422	false	Lífræn jörð	90	18	38	45	15					115							Flói	Jafnlendi				nna.stella	24-05-2024 10:52		
13098 - Vöktun náttúruverndarsvæða - TH-40-02 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1853	258	false	Lífræn jörð	90	29	18	17	44					115							Flói	Jafnlendi				nna.stella	24-05-2024 10:54		
13098 - Vöktun náttúruverndarsvæða - TH-40-02 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2720	26	false	Lífræn jörð	95	15	23	29	26					115							Flói	Jafnlendi				nna.stella	24-05-2024 10:55		
13098 - Vöktun náttúruverndarsvæða - TH-40-02 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	2743	201	false	Lífræn jörð	100	20	48	23	33					115							Flói	Jafnlendi				nna.stella	24-05-2024 10:57		
13098 - Vöktun náttúruverndarsvæða - TH-40-02 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3670	-211	false	Lífræn jörð	95	42	37	0	30					115							Flói	Jafnlendi				nna.stella	24-05-2024 11:00		
13098 - Vöktun náttúruverndarsvæða - TH-40-02 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Flói	Jafnlendi				nna.stella	24-05-2024 11:01		
13098 - Vöktun náttúruverndarsvæða - TH-43-01 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	106	322	false	Lífræn jörð	100	18	57	30	34					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:06		
13098 - Vöktun náttúruverndarsvæða - TH-43-01 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	991	39	false	Lífræn jörð	100	56	52	48	52					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:10		
13098 - Vöktun náttúruverndarsvæða - TH-43-01 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1640	248	false	Lífræn jörð	100	32	58	41	46					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:14		
13098 - Vöktun náttúruverndarsvæða - TH-43-01 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	3137	-436	false	Lífræn jörð	100	30	32	51	38					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:18		
13098 - Vöktun náttúruverndarsvæða - TH-43-01 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	3319	-372	false	Lífræn jörð	100	38	45	35	30					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:22		
13098 - Vöktun náttúruverndarsvæða - TH-43-01 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3924	-112	false	Lífræn jörð	100	33	23	26	30					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:26		
13098 - Vöktun náttúruverndarsvæða - TH-43-01 - 04-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Mýri	Jafnlendi				nna.stella	24-05-2024 11:29		
13098 - Vöktun náttúruverndarsvæða - S30-1 - 02-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	580	20	false	Lífræn jörð	100	35	26	46	32					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:35		
13098 - Vöktun náttúruverndarsvæða - S30-1 - 02-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	1510	-490	false	Lífræn jörð	100	21	58	52	32					115							Mýri	Hlíð				nna.stella	24-05-2024 11:39		
13098 - Vöktun náttúruverndarsvæða - S30-1 - 02-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1540	-230	false	Lífræn jörð	100	26	61	28	30					115							Mýri	Toppur				nna.stella	24-05-2024 11:42		
13098 - Vöktun náttúruverndarsvæða - S30-1 - 02-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2810	-460	false	Lífræn jörð	100	55	50	47	28					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:45		
13098 - Vöktun náttúruverndarsvæða - S30-1 - 02-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	3390	230	false	Lífræn jörð	100	26	24	18	6					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:48		
13098 - Vöktun náttúruverndarsvæða - S30-1 - 02-08-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3890	-160	false	Lífræn jörð	100	32	27	17	35					115							Mýri	Jafnlendi				nna.stella	24-05-2024 11:53		
13098 - Vöktun náttúruverndarsvæða - OX-02-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	110	290	false	Lífræn jörð	100	47	35	42	30					115							Mýri	Jafnlendi				nna.stella	24-05-2024 13:11		
13098 - Vöktun náttúruverndarsvæða - OX-02-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	1180	-450	false	Lífræn jörð	100	47	57	67	47					115							Mýri	Jafnlendi				nna.stella	24-05-2024 13:13		
13098 - Vöktun náttúruverndarsvæða - OX-02-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1520	-30	false	Lífræn jörð	90	53	53	58	38					115							Mýri	Jafnlendi				nna.stella	24-05-2024 13:14		
13098 - Vöktun náttúruverndarsvæða - OX-02-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2540	-260	false	Lífræn jörð	90	53	25	63	72					115							Flói	Jafnlendi				nna.stella	24-05-2024 13:16		
13098 - Vöktun náttúruverndarsvæða - OX-02-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	3270	60	false	Lífræn jörð	90	37	47	44	30					115							Mýri	Jafnlendi				nna.stella	24-05-2024 13:17		
13098 - Vöktun náttúruverndarsvæða - OX-02-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3620	250	false	Lífræn jörð	90	37	25	29	52					115							Mýri	Jafnlendi				nna.stella	24-05-2024 13:18		
13098 - Vöktun náttúruverndarsvæða - OX-02-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Mýri	Jafnlendi				nna.stella	24-05-2024 13:19		
13098 - Vöktun náttúruverndarsvæða - OX-01-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	1	580	20	false	Lífræn jörð	70	50	58	65	62					100							Flói	Jafnlendi				nna.stella	24-05-2024 13:24		
13098 - Vöktun náttúruverndarsvæða - OX-01-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	2	1510	-490	false	Lífræn jörð	100	51	30	48	43					115							Flói	Jafnlendi				nna.stella	24-05-2024 13:26		
13098 - Vöktun náttúruverndarsvæða - OX-01-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	3	1540	-230	false	Lífræn jörð	90	47	48	41	45					115							Flói	Jafnlendi				nna.stella	24-05-2024 13:27		
13098 - Vöktun náttúruverndarsvæða - OX-01-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	4	2810	-460	false	Lífræn jörð	100	43	30	24	20					90							Flói	Jafnlendi				nna.stella	24-05-2024 13:28		
13098 - Vöktun náttúruverndarsvæða - OX-01-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	5	3390	230	false	Lífræn jörð	70	35	0	39	63					90							Flói	Jafnlendi				nna.stella	24-05-2024 13:30		
13098 - Vöktun náttúruverndarsvæða - OX-01-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	6	3890	-160	false	Lífræn jörð	80	58	57	70	56					85							Flói	Jafnlendi				nna.stella	24-05-2024 13:31		
13098 - Vöktun náttúruverndarsvæða - OX-01-2022 - 20-07-2022	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false	Lífræn jörð																	Flói	Jafnlendi				nna.stella	24-05-2024 13:32		
13098 - Vöktun náttúruverndarsvæða - RN-01 - 16-07-2024		1	160	40	false	Áfoksjörð	100	4	3.5	6	2					65							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 11:42		
13098 - Vöktun náttúruverndarsvæða - RN-01 - 16-07-2024		2	860	-10	false	Áfoksjörð	100	5	7	1	2.5					60							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 11:51		
13098 - Vöktun náttúruverndarsvæða - RN-01 - 16-07-2024		3	1780	320	false	Áfoksjörð	100	3	5.5	3	6.5					53							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 11:56		
13098 - Vöktun náttúruverndarsvæða - RN-01 - 16-07-2024		4	3240	-440	false	Áfoksjörð	100	7	3	8	5.5					44							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:02		
13098 - Vöktun náttúruverndarsvæða - RN-01 - 16-07-2024		5	3310	360	false	Áfoksjörð	100	2	1	3.5	4					72							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:08		
13098 - Vöktun náttúruverndarsvæða - RN-01 - 16-07-2024		6	3830	-190	false	Áfoksjörð	100	6	8	8	2					53							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:16		
13098 - Vöktun náttúruverndarsvæða - RN-01 - 16-07-2024		utan reita			false																							nsv.sigrdur	19-08-2024 12:21		
13098 - Vöktun náttúruverndarsvæða - RN-24-02 - 16-07-2024		1	160	40	false	Melajörð	0	0	0	0	0					10							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:32		
13098 - Vöktun náttúruverndarsvæða - RN-24-02 - 16-07-2024		2	860	-10	false	Melajörð	3	0	0	0	0					5							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:34		
13098 - Vöktun náttúruverndarsvæða - RN-24-02 - 16-07-2024		3	1780	320	false	Melajörð	15	0	0	0	0					13							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:37		
13098 - Vöktun náttúruverndarsvæða - RN-24-02 - 16-07-2024		4	3240	-440	false	Melajörð	3	0	0	0	0					22							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:40		
13098 - Vöktun náttúruverndarsvæða - RN-24-02 - 16-07-2024		5	3310	360	false	Melajörð	15	0	0	0	0					28							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:42		
13098 - Vöktun náttúruverndarsvæða - RN-24-02 - 16-07-2024		6	3830	-190	false	Melajörð	5	0	0	0	0					25							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:44		
13098 - Vöktun náttúruverndarsvæða - RN-24-02 - 16-07-2024		utan reita			false																							nsv.sigrdur	19-08-2024 12:46		
13098 - Vöktun náttúruverndarsvæða - RN-15-03 - 17-07-2024		1	580	-400	false	Klapparjörð	80	0	9	24	32					25							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:51		
13098 - Vöktun náttúruverndarsvæða - RN-15-03 - 17-07-2024		2	620	230	false	Klapparjörð	0.5	0	0	0	0					17							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:55		
13098 - Vöktun náttúruverndarsvæða - RN-15-03 - 17-07-2024		3	1110	-140	false	Klapparjörð	10	0	9	0	0					17							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:57		
13098 - Vöktun náttúruverndarsvæða - RN-15-03 - 17-07-2024		4	2780	-160	false	Klapparjörð	50	21	0	0	0					15							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 12:59		
13098 - Vöktun náttúruverndarsvæða - RN-15-03 - 17-07-2024		5	2800	260	false	Klapparjörð	60	0	0	1	0					18							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 13:04		
13098 - Vöktun náttúruverndarsvæða - RN-15-03 - 17-07-2024		6	3870	-130	false	Klapparjörð	30	21	26	0	0					0							Þurrlendi	Jafnlendi				nsv.sigrdur	19-08-2024 13:08		
13098 - Vöktun náttúruverndarsvæða - RN-15-03 - 17-07-2024		utan reita			false																							nsv.sigrdur	19-08-2024 13:12		
13098 - Vöktun náttúruverndarsvæða - RN-23-02 - 17-07-2024		1	1010	-260	false	Áfoksjörð	100	7	1	2	6					50							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 13:18		
13098 - Vöktun náttúruverndarsvæða - RN-23-02 - 17-07-2024		2	1200	20	false	Áfoksjörð	100	3	7	4	8					50							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 13:31		
13098 - Vöktun náttúruverndarsvæða - RN-23-02 - 17-07-2024		3	1700	-220	false	Áfoksjörð	95	5	3	5	1					56							Deiglendi	Hlíð				nsv.sigrdur	19-08-2024 13:51		
13098 - Vöktun náttúruverndarsvæða - RN-23-02 - 17-07-2024		4	2130	-130	false	Áfoksjörð	100	1	5	5	6					58							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 13:55		
13098 - Vöktun náttúruverndarsvæða - RN-23-02 - 17-07-2024		5	2790	-50	false	Áfoksjörð	100	5	3	1	1					68							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 13:59		
13098 - Vöktun náttúruverndarsvæða - RN-23-02 - 17-07-2024		6	3940	350	false	Áfoksjörð	100	1	1	1	1					57							Deiglendi	Jafnlendi				nsv.sigrdur	19-08-2024 14:03		
13098 - Vöktun náttúruverndarsvæða - RN-23-02 - 17-07-2024		utan reita			false																							nsv.sigrdur	19-08-2024 14:05		
13098 - Vöktun náttúruverndarsvæða - SN-53-02 - 02-08-2024	Róbert Arnar Stefánsson (robert@nsv.is)	1	23	35	false	Eyrarjörð	0.5	0	0	0	0					33							Þurrlendi	Jafnlendi				nsv.jakob	27-08-2024 08:29	nsv.jakob	04-09-2024 09:08
13098 - Vöktun náttúruverndarsvæða - SN-53-02 - 02-08-2024	Róbert Arnar Stefánsson (robert@nsv.is)	2	1260	390	false	Eyrarjörð	0.5	0	0	0	0					52							Þurrlendi	Hlíð				nsv.jakob	27-08-2024 08:45	nsv.jakob	04-09-2024 09:08
13098 - Vöktun náttúruverndarsvæða - SN-53-02 - 02-08-2024	Róbert Arnar Stefánsson (robert@nsv.is)	3	1790	40	false	Eyrarjörð	0.5	0	0	0	0					26							Þurrlendi	Hlíð				nsv.jakob	27-08-2024 08:47	nsv.jakob	04-09-2024 09:08
13098 - Vöktun náttúruverndarsvæða - SN-53-02 - 02-08-2024	Róbert Arnar Stefánsson (robert@nsv.is)	4	2130	280	false	Eyrarjörð	0	0	0	0	0					41							Þurrlendi	Jafnlendi				nsv.jakob	27-08-2024 08:47		
13098 - Vöktun náttúruverndarsvæða - SN-53-02 - 02-08-2024	Róbert Arnar Stefánsson (robert@nsv.is)	5	2740	-280	false	Eyrarjörð	0.5	0	0	0	0					26							Þurrlendi	Hlíð				nsv.jakob	27-08-2024 08:48	nsv.jakob	04-09-2024 09:09
